iteration,train_loss,test_mse,consensus_error,comm_volume
72,0.0,0.9128254828974605,0.0004871248675044626,233308
73,0.0,0.8895426751114428,0.00039494436350651085,236504
74,0.0,0.8653902518562973,0.0003450828662607819,239700
75,0.0,0.8659309800714254,0.001853652996942401,242896
76,0.0,0.8277353742159903,0.0006836708053015172,246092
77,0.0,0.8048535767011344,0.0005733690923079848,249288
78,0.0,0.7806343818083405,0.000402273319195956,252484
79,0.0,0.775083125103265,0.0011956735979765654,255680
80,0.0,0.7436840231530368,0.0004101856902707368,258876
81,0.0,0.7239304934628308,0.0003373005602043122,262072
82,0.0,0.703321619424969,0.0001818198652472347,265268
83,0.0,0.704691260587424,0.0013699374394491315,268464
84,0.0,0.6701021743938327,0.00033875691588036716,271660
85,0.0,0.6508493539877236,0.0001664452429395169,274856
86,0.0,0.6345683508552611,0.00017237686552107334,278052
87,0.0,0.6300574811175466,0.0008155159302987158,281248
88,0.0,0.6075361426919699,0.00022489132243208587,284444
89,0.0,0.5919768968597054,0.00023362900537904352,287640
90,0.0,0.5755610927008092,0.00019430104293860495,290836
91,0.0,0.5739892590790987,0.0010914221638813615,294032
92,0.0,0.5481989495456219,0.00036106433253735304,297228
93,0.0,0.5299664749763906,0.00017073462367989123,300424
94,0.0,0.5179263148456812,0.00015298636571969837,303620
95,0.0,0.5157501997891814,0.0007402144838124514,306816
96,0.0,0.49522367073222995,0.00019944561063311994,310012
97,0.0,0.4830627760384232,0.00016917333414312452,313208
98,0.0,0.46899830643087626,0.00013431135448627174,316404
99,0.0,0.46393531165085733,0.0006784014403820038,319600
100,0.0,0.4468458308838308,0.00019226322183385491,322796
101,0.0,0.43417197768576443,0.0001603995478944853,325992
102,0.0,0.4235135589260608,0.00014373933663591743,329188
103,0.0,0.42049517459236085,0.0005698918248526752,332384
104,0.0,0.4048935351893306,0.00014728595851920545,335580
105,0.0,0.3957813740707934,0.0001725603360682726,338776
106,0.0,0.38367417152039707,0.00010778311116155237,341972
107,0.0,0.38224916043691337,0.0006365858134813607,345168
108,0.0,0.3649796948302537,0.0001331258099526167,348364
109,0.0,0.35650163097307086,0.00014994785306043923,351560
110,0.0,0.34611118864268064,9.83519566943869e-05,354756
111,0.0,0.3512251637876034,0.0007375797140412033,357952
112,0.0,0.33345906622707844,0.00021742351236753166,361148
113,0.0,0.32482137018814683,0.0001602450938662514,364344
114,0.0,0.3162518795579672,0.0001416959275957197,367540
115,0.0,0.3133594002574682,0.0007049061823636293,370736
116,0.0,0.2981272069737315,0.00012565514771267772,373932
117,0.0,0.28999652224592865,8.16177052911371e-05,377128
118,0.0,0.28253499302081764,9.042587771546096e-05,380324
119,0.0,0.28449063654989004,0.0004058260237798095,383520
120,0.0,0.27376380981877446,0.0001803342456696555,386716
121,0.0,0.26544618885964155,0.00010336667764931917,389912
122,0.0,0.2580264210700989,8.071880438365042e-05,393108
123,0.0,0.2623008192749694,0.00063269620295614,396304
124,0.0,0.24616036750376225,9.850134665612131e-05,399500
125,0.0,0.2403883560327813,9.354201756650582e-05,402696
126,0.0,0.2343026597518474,8.575544052291662e-05,405892
127,0.0,0.23245335894171149,0.0003659568610601127,409088
128,0.0,0.2239758608629927,0.00013570689770858735,412284
129,0.0,0.21829270664602518,0.00011415940389269963,415480
130,0.0,0.21190622495487332,5.400151712819934e-05,418676
131,0.0,0.21096449380274862,0.0002665802021510899,421872
132,0.0,0.20318364666309208,0.00013471694546751678,425068
133,0.0,0.19714611454401165,6.127903907326981e-05,428264
134,0.0,0.19195809948723763,4.807254663319327e-05,431460
135,0.0,0.19642473198473454,0.0005963508738204837,434656
136,0.0,0.18420510680880398,0.00011523031571414322,437852
137,0.0,0.17949659982696176,0.00010049597767647356,441048
138,0.0,0.17393369297496974,5.1203569455537945e-05,444244
139,0.0,0.1720821486087516,0.00016982786473818123,447440
140,0.0,0.16608565719798207,4.88410223624669e-05,450636
141,0.0,0.16234524245373905,5.676146611222066e-05,453832
142,0.0,0.1587233254685998,5.8890243963105604e-05,457028
143,0.0,0.15855391789227724,0.00028954396839253604,460224
144,0.0,0.1518120844848454,8.48712952574715e-05,463420
145,0.0,0.1481757437577471,6.069272058084607e-05,466616
146,0.0,0.1440828195773065,5.058029273641296e-05,469812
147,0.0,0.1437061281176284,0.0002825995907187462,473008
148,0.0,0.13728251063730568,7.384825585177168e-05,476204
149,0.0,0.13396932126488537,6.650032446486875e-05,479400
150,0.0,0.13032270909752697,3.55565789504908e-05,482596
151,0.0,0.1311558394227177,0.0002831527672242373,485792
152,0.0,0.12460799497785047,5.163914829608984e-05,488988
153,0.0,0.12175249448046088,6.191382999531925e-05,492184
154,0.0,0.11859618133166805,5.555872121476568e-05,495380
155,0.0,0.118808546976652,0.00024386220320593566,498576
156,0.0,0.11285016575129703,4.809629172086716e-05,501772
157,0.0,0.10993460891768336,3.831806679954752e-05,504968
158,0.0,0.10752125992439687,4.4520405936054885e-05,508164
159,0.0,0.10605711140669882,8.39077983982861e-05,511360
160,0.0,0.10307150334119797,3.339957038406283e-05,514556
161,0.0,0.10095854883547872,3.9111837395466864e-05,517752
162,0.0,0.0983073019888252,2.9226792321424e-05,520948
163,0.0,0.09897464024834335,0.00019735589739866555,524144
164,0.0,0.09456757945008576,5.266641528578475e-05,527340
165,0.0,0.09211752511328086,4.520844231592491e-05,530536
166,0.0,0.08970766380662099,2.7284326279186644e-05,533732
167,0.0,0.09031537146074697,0.00016640005924273282,536928
168,0.0,0.08615076262503862,5.0672901124926284e-05,540124
169,0.0,0.08381221099989489,3.6781821108888835e-05,543320
170,0.0,0.08183273562463,2.415353083051741e-05,546516
171,0.0,0.08164618816226721,0.00010470220149727538,549712
172,0.0,0.07904296484775841,4.446374441613443e-05,552908
173,0.0,0.0767343005281873,2.5188732251990587e-05,556104
174,0.0,0.07495027501136065,2.2490854462375864e-05,559300
175,0.0,0.0753576714778319,0.00011970879859291017,562496
176,0.0,0.07244908163556829,4.550636367639527e-05,565692
177,0.0,0.07056710449978709,3.0015440643182956e-05,568888
178,0.0,0.06890118191950023,2.1760073650511913e-05,572084
179,0.0,0.06807725317776203,7.738750718999654e-05,575280
180,0.0,0.06592787092085928,2.562338522693608e-05,578476
181,0.0,0.06454058465897106,2.4346105419681408e-05,581672
182,0.0,0.06300001117051579,2.1477273548953235e-05,584868
183,0.0,0.06381459211115725,0.0001536850759293884,588064
184,0.0,0.06052394234575331,2.7892285288544372e-05,591260
185,0.0,0.05913564781076275,2.2256106603890657e-05,594456
186,0.0,0.05803345958702266,3.1163286621449515e-05,597652
187,0.0,0.05783010841696523,8.338258339790627e-05,600848
188,0.0,0.05572503796429373,2.5458857635385357e-05,604044
189,0.0,0.05463447549846023,2.898148522945121e-05,607240
190,0.0,0.05316679459065199,1.1989762242592406e-05,610436
191,0.0,0.0532355549512431,8.826540579320863e-05,613632
192,0.0,0.0514145260094665,3.665719123091549e-05,616828
193,0.0,0.050114076206227764,2.7116999262943864e-05,620024
194,0.0,0.04898783133830875,1.766419518389739e-05,623220
195,0.0,0.04808554830378853,5.862564648850821e-05,626416
196,0.0,0.046734337985981256,1.95821157831233e-05,629612
197,0.0,0.045789282041369006,1.4128198927210178e-05,632808
198,0.0,0.044928771327249706,1.9404535123612732e-05,636004
199,0.0,0.044828939775470644,5.244451676844619e-05,639200
200,0.0,0.0435012303350959,1.974938641069457e-05,642396
201,0.0,0.042644320434192196,1.7454116459703073e-05,645592
202,0.0,0.041709986951900646,1.140340646088589e-05,648788
203,0.0,0.04158606301643886,5.3664592996938154e-05,651984
204,0.0,0.04045695564127527,1.7046599168679677e-05,655180
205,0.0,0.03967531237867661,1.4814951100561302e-05,658376
206,0.0,0.03890242116176523,1.492182673246134e-05,661572
207,0.0,0.0386161862697918,5.451882680063136e-05,664768
208,0.0,0.03747671828023158,1.6173828043974936e-05,667964
209,0.0,0.03672578965779394,1.222179980686633e-05,671160
210,0.0,0.03598670454812236,8.256527507910505e-06,674356
211,0.0,0.03645305195823312,7.555363117717206e-05,677552
212,0.0,0.03488216738332994,2.388488792348653e-05,680748
213,0.0,0.034218273242004216,1.8224258383270353e-05,683944
214,0.0,0.033533275534864515,1.3315006071934476e-05,687140
215,0.0,0.033277957583777606,2.3947330191731453e-05,690336
216,0.0,0.03253844048595056,1.3816767022944987e-05,693532
217,0.0,0.03189597868185956,1.2337545740592759e-05,696728
218,0.0,0.031306101533118635,9.215644240612164e-06,699924
219,0.0,0.03127284460060764,4.563131369650364e-05,703120
220,0.0,0.03018416625855025,1.0961171938106418e-05,706316
221,0.0,0.029737825723714195,1.279236857953947e-05,709512
222,0.0,0.029227018807432614,9.449190656596329e-06,712708
223,0.0,0.029159874917240813,3.907933569280431e-05,715904
224,0.0,0.028242619839147665,1.3067841791780666e-05,719100
225,0.0,0.02781181482714601,1.2799618161807302e-05,722296
226,0.0,0.027234642737312242,7.401235961879138e-06,725492
227,0.0,0.027513668741448782,4.5498873078031465e-05,728688
228,0.0,0.026433959777932614,1.1905036444659345e-05,731884
229,0.0,0.026018689444754273,1.4270882275013719e-05,735080
230,0.0,0.0255231870978605,6.860339908598689e-06,738276
231,0.0,0.026633049099473283,7.270750938914716e-05,741472
232,0.0,0.024965844888356514,1.2336132385826204e-05,744668
233,0.0,0.024563042126828805,1.2387925380608067e-05,747864
234,0.0,0.024117843189742416,9.205053174810018e-06,751060
235,0.0,0.02450015138310846,4.4677683035843074e-05,754256
236,0.0,0.02363802479521837,1.4838185961707495e-05,757452
237,0.0,0.023179621653980576,1.06354655144969e-05,760648
238,0.0,0.022768403883674182,5.779847015219275e-06,763844
239,0.0,0.023035096732201055,3.6360706872073933e-05,767040
240,0.0,0.0222441421210533,9.635716196498834e-06,770236
241,0.0,0.021956575277727097,9.133710591413546e-06,773432
242,0.0,0.021643364350893535,8.04143292043591e-06,776628
243,0.0,0.021545058087212965,2.507689168851357e-05,779824
244,0.0,0.021058968908619136,7.543609171989374e-06,783020
245,0.0,0.020739044543006457,5.801945007988252e-06,786216
246,0.0,0.020491729024797678,7.28796385374153e-06,789412
247,0.0,0.02041890080727171,3.078842564718798e-05,792608
248,0.0,0.019945010368246585,1.1966036254307255e-05,795804
249,0.0,0.019609415641753003,8.324144801008515e-06,799000
250,0.0,0.019387690379517153,8.411174349021167e-06,802196
251,0.0,0.01929854210175108,1.5439338312717155e-05,805392
252,0.0,0.018963955459184945,6.937182206456782e-06,808588
253,0.0,0.01871201912581455,5.292546575219603e-06,811784
254,0.0,0.018518820288591087,6.641594154643826e-06,814980
255,0.0,0.018856505819712766,3.801717684837058e-05,818176
256,0.0,0.01814415467379149,1.093534410756547e-05,821372
257,0.0,0.017811576515669003,3.929315880668582e-06,824568
258,0.0,0.017739834598614834,1.0302243936166633e-05,827764
259,0.0,0.01783830967906397,2.8944610676262528e-05,830960
260,0.0,0.017325618682662025,7.642396667506546e-06,834156
261,0.0,0.017109770560637116,5.95175788475899e-06,837352
262,0.0,0.016945862575084902,7.569576609967044e-06,840548
263,0.0,0.016871468265890144,1.0268970981996972e-05,843744
264,0.0,0.0166380556038348,4.29942656410276e-06,846940
265,0.0,0.016480651873280294,5.343795692169806e-06,850136
266,0.0,0.01629134792892728,4.373936008050805e-06,853332
267,0.0,0.01637062235386111,1.6735002645873465e-05,856528
268,0.0,0.016047352117311675,5.771122687292518e-06,859724
269,0.0,0.015900364393019117,5.40244263902423e-06,862920
270,0.0,0.015733808271761518,5.17676835443126e-06,866116
271,0.0,0.015801271503733005,1.91055478353519e-05,869312
272,0.0,0.015457171604793984,6.614086032641353e-06,872508
273,0.0,0.015341574158810545,6.5058648033300415e-06,875704
274,0.0,0.01516551164968405,4.462864581000758e-06,878900
275,0.0,0.015301295796234626,2.3822352886782028e-05,882096
276,0.0,0.014971077158406842,7.618367817485705e-06,885292
277,0.0,0.014769041845283937,4.275877472537104e-06,888488
278,0.0,0.01465957459731726,4.8740016609372105e-06,891684
279,0.0,0.014918076078174636,2.7408112146076746e-05,894880
280,0.0,0.014399443796719424,4.62583193439059e-06,898076
281,0.0,0.014335619358462282,7.061723863444058e-06,901272
282,0.0,0.01421898377884645,5.7448860388831235e-06,904468
283,0.0,0.014524707687087357,2.7589134333538823e-05,907664
284,0.0,0.014054483974177856,7.50118306314107e-06,910860
285,0.0,0.013908988606999628,5.623246124741854e-06,914056
286,0.0,0.013794736289128195,4.671950591728091e-06,917252
287,0.0,0.013957614864921197,2.1787069272249937e-05,920448
288,0.0,0.013734033185755834,1.0900377674261108e-05,923644
289,0.0,0.013561031737481244,7.3587289080023766e-06,926840
290,0.0,0.013406526726612356,3.5889243008568883e-06,930036
291,0.0,0.013613433729915414,1.8607697711559013e-05,933232
292,0.0,0.013289067981531844,4.722157882497413e-06,936428
293,0.0,0.01323880939889932,6.47259139441303e-06,939624
294,0.0,0.013091500411974266,3.684131570480531e-06,942820
295,0.0,0.013245297050161753,2.6147597964154556e-05,946016
296,0.0,0.012936354374687653,8.086653906502761e-06,949212
297,0.0,0.01279988705937285,4.41156635133666e-06,952408
298,0.0,0.012748843895678874,5.046513251727447e-06,955604
299,0.0,0.012850594233896118,1.7623226085561328e-05,958800
300,0.0,0.01266539503558306,7.456108050973853e-06,961996
301,0.0,0.0126140524080256,8.018187145353295e-06,965192
302,0.0,0.012527648206742015,6.7555442910816055e-06,968388
303,0.0,0.012555854860693216,1.3964946447231341e-05,971584
304,0.0,0.01242479096254101,6.615569873247296e-06,974780
305,0.0,0.012338460932369344,5.421097739599645e-06,977976
306,0.0,0.012262698110134806,4.890013315161923e-06,981172
307,0.0,0.012453181741875596,2.198114088969305e-05,984368
308,0.0,0.012135003511502873,4.480391908145975e-06,987564
309,0.0,0.012060452470905147,3.584003479772946e-06,990760
310,0.0,0.012021668539091479,3.959325567848282e-06,993956
311,0.0,0.012279138980375137,2.634206975926645e-05,997152
312,0.0,0.011968215512752067,9.706423952593468e-06,1000348
313,0.0,0.011837723635835573,5.061216143076308e-06,1003544
314,0.0,0.011783171641582157,4.928904218104435e-06,1006740
315,0.0,0.012121009865950327,2.7190148102818057e-05,1009936
316,0.0,0.01179587153455941,9.482877430855297e-06,1013132
317,0.0,0.011681873387715314,6.133830083854264e-06,1016328
318,0.0,0.011599295852647629,4.26508222517441e-06,1019524
319,0.0,0.01196278486168012,2.423538353468757e-05,1022720
320,0.0,0.011559299993677996,5.669915026373928e-06,1025916
321,0.0,0.011518130835611373,5.110401616548188e-06,1029112
322,0.0,0.01152178200572962,6.775596830266295e-06,1032308
323,0.0,0.011779527223552577,2.4669154299772345e-05,1035504
324,0.0,0.011401635143556632,5.924026936554583e-06,1038700
325,0.0,0.01136321373633109,5.797344783786684e-06,1041896
326,0.0,0.011311975693388376,5.218631940806517e-06,1045092
327,0.0,0.011339531614794396,1.1995749446214177e-05,1048288
328,0.0,0.011202776760910638,3.669796114991186e-06,1051484
329,0.0,0.011177556742040906,3.729398258656147e-06,1054680
330,0.0,0.011123324584332295,3.2293455660692416e-06,1057876
331,0.0,0.011532742246345151,2.7630323529592715e-05,1061072
332,0.0,0.011137135064927861,6.541192306031007e-06,1064268
333,0.0,0.011085833146353252,5.786891961179208e-06,1067464
334,0.0,0.011022141879948322,4.3044615267717745e-06,1070660
335,0.0,0.011334391463606153,2.2349186110659502e-05,1073856
336,0.0,0.01100282947300002,5.767667516920483e-06,1077052
337,0.0,0.010967938069370575,4.994327809981769e-06,1080248
338,0.0,0.010937369916064199,4.558832188195083e-06,1083444
339,0.0,0.011053484602598473,1.5925965271890163e-05,1086640
340,0.0,0.010863502400752623,4.4055277612642385e-06,1089836
341,0.0,0.010836318324436434,3.966348231188022e-06,1093032
342,0.0,0.010796333226608112,3.001092409249395e-06,1096228
343,0.0,0.010960698687995318,1.4295217624749057e-05,1099424
344,0.0,0.010790977954457048,4.693665232480271e-06,1102620
345,0.0,0.010766940002213232,4.148841981077567e-06,1105816
346,0.0,0.010765176673885435,5.559700639423681e-06,1109012
347,0.0,0.010865349431696814,1.406011597282486e-05,1112208
348,0.0,0.010676643643819261,3.990302047895966e-06,1115404
349,0.0,0.010649335163179785,3.161826498399023e-06,1118600
350,0.0,0.01061980987287825,2.771377921817475e-06,1121796
351,0.0,0.010934789781458676,1.8421807908453047e-05,1124992
352,0.0,0.01065877565270057,6.338667844829615e-06,1128188
353,0.0,0.010586971897282638,3.699253966260585e-06,1131384
354,0.0,0.010547431207669433,2.2556291696673725e-06,1134580
355,0.0,0.01089665545441676,1.8732469470705837e-05,1137776
356,0.0,0.010598658271192107,5.590318323811516e-06,1140972
357,0.0,0.01053927859175019,3.38741506311635e-06,1144168
358,0.0,0.010568564292043447,5.769011750089703e-06,1147364
359,0.0,0.010593000792141538,1.0924319212790579e-05,1150560
360,0.0,0.010490862783626653,4.250730853527784e-06,1153756
361,0.0,0.010481238379725255,3.813852345047053e-06,1156952
362,0.0,0.010456346702994779,3.877754352288321e-06,1160148
363,0.0,0.010578111730865203,1.3593917174148373e-05,1163344
364,0.0,0.010417750068882015,3.2471205031470163e-06,1166540
365,0.0,0.010408512782305479,3.0003282063262304e-06,1169736
366,0.0,0.010438475881528575,5.355515895644203e-06,1172932
367,0.0,0.010754692353657447,2.2829408408142626e-05,1176128
368,0.0,0.01047112906962866,7.1003178163664415e-06,1179324
369,0.0,0.010409660651930608,5.612233053398086e-06,1182520
370,0.0,0.01038953601528192,5.035048616264248e-06,1185716
371,0.0,0.010425328662677202,1.2016564141958952e-05,1188912
372,0.0,0.010337186715332791,3.948361609218409e-06,1192108
373,0.0,0.010298047309333924,2.855958655345603e-06,1195304
374,0.0,0.010301684524165466,3.3643805181782227e-06,1198500
375,0.0,0.010430686459585559,1.335892011411488e-05,1201696
376,0.0,0.010303454990207683,6.118761120887939e-06,1204892
377,0.0,0.010283454896125477,4.867398729402339e-06,1208088
378,0.0,0.010238539274723735,2.8228146220499184e-06,1211284
379,0.0,0.010376714009908028,1.2317726941546425e-05,1214480
380,0.0,0.010234825072984677,3.7509537378355162e-06,1217676
381,0.0,0.010220185446087271,3.1063514143170323e-06,1220872
382,0.0,0.010228078936052043,3.758217644644901e-06,1224068
383,0.0,0.01063886281917803,2.4695111278560944e-05,1227264
384,0.0,0.01026101774914423,6.303941518126521e-06,1230460
385,0.0,0.010255244742438663,6.656972345808754e-06,1233656
386,0.0,0.01020996282750275,3.920755716535496e-06,1236852
387,0.0,0.010334009108191822,1.3780109838990029e-05,1240048
388,0.0,0.010177712865697686,4.534198069450213e-06,1243244
389,0.0,0.010156976786674932,3.935753284167731e-06,1246440
390,0.0,0.010163567298150156,4.042942691739881e-06,1249636
391,0.0,0.0104514655758976,1.7343922081636265e-05,1252832
392,0.0,0.010165534607949667,4.866825292992871e-06,1256028
393,0.0,0.010171840600378346,4.971635007677833e-06,1259224
394,0.0,0.01013334046001546,3.5966725135949673e-06,1262420
395,0.0,0.010357067912991624,2.067189234367106e-05,1265616
396,0.0,0.010109213122632354,4.558170985546894e-06,1268812
397,0.0,0.010103330096171703,4.3175109567528125e-06,1272008
398,0.0,0.0100998207271914,4.496338533499511e-06,1275204
399,0.0,0.010490831191418692,2.5642359105404466e-05,1278400
400,0.0,0.010169068853429053,7.385930530290352e-06,1281596
401,0.0,0.010137473786016926,5.479024821397616e-06,1284792
402,0.0,0.010097340295033064,4.305705260776449e-06,1287988
403,0.0,0.010402965890534688,2.3769622202962637e-05,1291184
404,0.0,0.010103014450578485,5.898264589632163e-06,1294380
405,0.0,0.010073645535157993,5.0134672164858785e-06,1297576
406,0.0,0.01008727410226129,5.165070888324408e-06,1300772
407,0.0,0.01026918165734969,1.6561529264436103e-05,1303968
408,0.0,0.01010021666297689,6.202760687301634e-06,1307164
409,0.0,0.010056991894089151,4.405937488627387e-06,1310360
410,0.0,0.010035537634394132,3.0646890536445426e-06,1313556
411,0.0,0.010233120374323335,1.3620234312838875e-05,1316752
412,0.0,0.010080099928018171,5.82336679144646e-06,1319948
413,0.0,0.01005389410420321,4.1251355469285045e-06,1323144
414,0.0,0.010060056607471779,4.6877662498445716e-06,1326340
415,0.0,0.010217269402346574,1.3237805433163885e-05,1329536
416,0.0,0.010045354407338891,4.708453161583748e-06,1332732
417,0.0,0.010024704526585992,3.442171419010265e-06,1335928
418,0.0,0.010023138398537412,3.63905724043434e-06,1339124
419,0.0,0.010100905805302318,1.1458719200163614e-05,1342320
420,0.0,0.010024060611613095,4.678546702052699e-06,1345516
421,0.0,0.010021768488513771,4.4208040890225675e-06,1348712
422,0.0,0.009985319062252529,2.804285713864374e-06,1351908
423,0.0,0.010348546406021342,2.2808553694630973e-05,1355104
424,0.0,0.010017317181336693,4.8155002332350705e-06,1358300
425,0.0,0.00999417097773403,4.310191798140295e-06,1361496
426,0.0,0.010001182417909149,4.494246240938082e-06,1364692
427,0.0,0.010290508354955819,2.0471283278311603e-05,1367888
428,0.0,0.010017382868682034,5.400591817306122e-06,1371084
429,0.0,0.010027966578491032,5.799652171845082e-06,1374280
430,0.0,0.009988798876293004,4.2757915252877865e-06,1377476
431,0.0,0.010104915352712851,1.2744761988869868e-05,1380672
432,0.0,0.010005641997850034,5.705909643438645e-06,1383868
433,0.0,0.009976347770134453,3.728681122083799e-06,1387064
434,0.0,0.009965014047338627,3.4123900150007103e-06,1390260
435,0.0,0.010170511719479691,1.568627885717433e-05,1393456
436,0.0,0.009969820981496014,4.080468897882383e-06,1396652
437,0.0,0.009972175212169532,4.253105998941464e-06,1399848
438,0.0,0.00997058697976172,4.254621671861969e-06,1403044
439,0.0,0.010026168092736043,1.116558451030869e-05,1406240
440,0.0,0.009952420674380846,4.215513854433084e-06,1409436
441,0.0,0.009966589430405293,4.481174528336851e-06,1412632
442,0.0,0.009934775735018775,2.6088141567015555e-06,1415828
443,0.0,0.01023275558691239,2.2226002329261974e-05,1419024
444,0.0,0.010024916802649386,7.685212040087208e-06,1422220
445,0.0,0.010033063124865294,7.902172910689842e-06,1425416
446,0.0,0.00997145674773492,5.181817414268153e-06,1428612
447,0.0,0.010326309355150443,2.774554923234973e-05,1431808
448,0.0,0.00999901608156506,7.743125934212003e-06,1435004
449,0.0,0.009963012547814287,5.645333658321761e-06,1438200
450,0.0,0.009951287109288387,4.7348453335871454e-06,1441396
451,0.0,0.010163793638639618,1.802054248400964e-05,1444592
452,0.0,0.010000589172705077,6.366877187247155e-06,1447788
453,0.0,0.009973639847885352,5.091636012366507e-06,1450984
454,0.0,0.009957398746337276,4.1949360820581205e-06,1454180
455,0.0,0.010116059907886665,1.4781582649447955e-05,1457376
456,0.0,0.009954194974852726,4.912519216304645e-06,1460572
457,0.0,0.00994222277222434,4.464627636480145e-06,1463768
458,0.0,0.009938429429894313,3.83014867111342e-06,1466964
459,0.0,0.010094510318594985,1.3934727576270234e-05,1470160
460,0.0,0.009933200322848279,4.234802872815635e-06,1473356
461,0.0,0.00992148771911161,3.602433253035997e-06,1476552
462,0.0,0.009919781987264287,3.334377879582462e-06,1479748
463,0.0,0.010180586075875908,1.879225055745337e-05,1482944
464,0.0,0.0099912396617583,7.34437207938754e-06,1486140
465,0.0,0.009965226156054996,6.199765266501345e-06,1489336
466,0.0,0.00991438628261676,3.817125161731383e-06,1492532
467,0.0,0.010168122360482812,1.9302673536003567e-05,1495728
468,0.0,0.009951269465091173,4.515875843935646e-06,1498924
469,0.0,0.009933119581546634,4.812148290511686e-06,1502120
470,0.0,0.009915279006236233,3.6187609566695755e-06,1505316
471,0.0,0.010231812892016023,2.099485936923884e-05,1508512
472,0.0,0.00995455616794061,6.07147921982687e-06,1511708
473,0.0,0.009921388540533371,3.992682650277857e-06,1514904
474,0.0,0.009916157956467941,4.332131993578514e-06,1518100
475,0.0,0.010114466545928735,1.541433266538661e-05,1521296
476,0.0,0.009936600930814166,5.225047516432824e-06,1524492
477,0.0,0.009911668850691058,3.953256964450702e-06,1527688
